Stock Name,Date,Open,High,Low,Close,Adj Close,Volume
POWERGRID,22-07-2020,174,181.399994,173.800003,179.649994,168.042786,25917938
POWERGRID,23-07-2020,178,182.550003,177.449997,181.75,170.007095,10540237
POWERGRID,24-07-2020,179.5,183.25,178.649994,182,170.240952,8121883
POWERGRID,27-07-2020,181.300003,181.550003,178.75,180.899994,169.212021,6715552
POWERGRID,28-07-2020,180.199997,182.850006,178.699997,181.899994,170.147415,6690234
POWERGRID,29-07-2020,181.300003,184.5,180.5,181.75,170.007095,7501498
POWERGRID,30-07-2020,182.5,183.25,175.600006,176.850006,165.423706,13497260
POWERGRID,31-07-2020,176.600006,179.350006,176.199997,178.300003,166.780014,8074445
POWERGRID,03-08-2020,179,179.5,174.100006,178.550003,167.013855,7031808
POWERGRID,04-08-2020,177.850006,179.050003,175.600006,178.25,166.733246,5415896
POWERGRID,05-08-2020,177.050003,177.949997,175.149994,175.949997,164.581848,5950011
POWERGRID,06-08-2020,176.649994,177.75,175.399994,175.899994,164.535065,4817284
POWERGRID,07-08-2020,175.800003,177.949997,175.25,175.949997,164.581848,4515135
POWERGRID,10-08-2020,176.850006,178.800003,176.25,177.25,165.797836,4368455
POWERGRID,11-08-2020,178.149994,182.350006,175.550003,176.850006,165.423706,12281375
POWERGRID,12-08-2020,176.199997,179.449997,173.199997,178.050003,166.546158,10932556
POWERGRID,13-08-2020,179.949997,180.300003,176.399994,178.75,167.200943,5985571
POWERGRID,14-08-2020,180.649994,180.649994,174.100006,175.399994,164.067368,9635687
POWERGRID,17-08-2020,176,182.5,175.600006,178.649994,167.107391,9769553
POWERGRID,18-08-2020,179.850006,179.899994,176.550003,177.75,166.265549,7813201
POWERGRID,19-08-2020,178.5,179.399994,177.050003,177.350006,165.891388,6975364
POWERGRID,20-08-2020,177.199997,188.100006,176.449997,181.199997,169.492645,24785430
POWERGRID,21-08-2020,183,190.5,182.600006,189.100006,176.882233,28096806
POWERGRID,24-08-2020,189.649994,190.649994,184.399994,185.25,173.28096,11095100
POWERGRID,25-08-2020,186.5,186.800003,183,184.75,172.813278,5686438
POWERGRID,26-08-2020,187,189.649994,184.100006,185.350006,173.374512,10125349
POWERGRID,27-08-2020,186.899994,187.649994,184.699997,185.199997,173.234192,5829221
POWERGRID,28-08-2020,186.5,186.75,181.800003,182.300003,170.521576,6814664
POWERGRID,31-08-2020,183.5,185.350006,178,178.949997,167.388016,13646095
POWERGRID,01-09-2020,179.050003,182.300003,178.600006,180.399994,168.744324,9284259
POWERGRID,02-09-2020,177.949997,183.100006,175.25,181.199997,173.37532,17414784
POWERGRID,03-09-2020,180.399994,181.449997,177.649994,178.5,170.791916,6685032
POWERGRID,04-09-2020,177.199997,178,173.699997,175.050003,167.490891,9772629
POWERGRID,07-09-2020,175.050003,176.949997,173.050003,176.149994,168.543381,7351315
POWERGRID,08-09-2020,175.850006,176,173.75,174.899994,167.347366,5398808
POWERGRID,09-09-2020,175,177.949997,173.399994,175.25,167.682251,11318900
POWERGRID,10-09-2020,176,178.449997,174.149994,177.600006,169.930771,11044892
POWERGRID,11-09-2020,178.100006,178.300003,174.100006,175.149994,167.586563,17539915
POWERGRID,14-09-2020,177.5,177.5,170.75,171.5,164.094193,7955782
POWERGRID,15-09-2020,171.850006,173.899994,171,173.300003,165.816467,4420570
POWERGRID,16-09-2020,173,173.449997,170.800003,171.949997,164.524765,7425841
POWERGRID,17-09-2020,171.350006,171.399994,167.899994,168.300003,161.032379,6055847
POWERGRID,18-09-2020,169.100006,173,167.300003,171.899994,164.476913,13380987
POWERGRID,21-09-2020,171,171.699997,167.649994,170.5,163.137375,7499025
POWERGRID,22-09-2020,168.800003,170.449997,166.5,168.800003,161.510788,5084656
POWERGRID,23-09-2020,169.899994,169.899994,162.800003,163.899994,156.822372,4727531
POWERGRID,24-09-2020,162.25,165.050003,158.5,159.350006,152.468857,11683398
POWERGRID,25-09-2020,161,162.5,159.699997,160.75,153.808395,4928289
POWERGRID,28-09-2020,161,169.050003,161,168.149994,160.88884,9514794
POWERGRID,29-09-2020,169,169.399994,162.5,163.300003,156.248291,7575767
POWERGRID,30-09-2020,162.949997,163.25,160.300003,162.449997,155.434998,8071849
POWERGRID,01-10-2020,164.75,166,162.800003,164.600006,157.492157,8356973
POWERGRID,05-10-2020,164,166.399994,162.149994,162.850006,155.817734,5827561
POWERGRID,06-10-2020,163.100006,164.399994,161.850006,163.199997,156.152603,5056417
POWERGRID,07-10-2020,163,163.199997,159,159.600006,152.708069,9907912
POWERGRID,08-10-2020,160.199997,161.100006,158,158.300003,151.464203,7286464
POWERGRID,09-10-2020,158.699997,159.350006,156.699997,158,151.177155,6738774
POWERGRID,12-10-2020,159.199997,162.800003,158.550003,159.800003,152.899429,11627235
POWERGRID,13-10-2020,160,162,159.199997,160.449997,153.521347,6288639
POWERGRID,14-10-2020,160.449997,160.800003,156.300003,157.050003,150.268188,7516259
POWERGRID,15-10-2020,156.600006,157.050003,154.600006,155.75,149.024323,8739499
POWERGRID,16-10-2020,156.100006,161.199997,155.350006,158.949997,152.086121,10504104
POWERGRID,19-10-2020,159.949997,162.399994,159.399994,159.75,152.851578,10571070
POWERGRID,20-10-2020,160,160.399994,156.899994,157.199997,150.411697,7707353
POWERGRID,21-10-2020,157.600006,166.149994,157.25,163.75,156.678864,20572401
POWERGRID,22-10-2020,162.149994,165.899994,161.199997,165.100006,157.970566,21969153
POWERGRID,23-10-2020,165.100006,171.399994,164.699997,170.149994,162.80249,16396341
POWERGRID,26-10-2020,170.050003,172.949997,169.649994,172.050003,164.620453,20677589
POWERGRID,27-10-2020,172.050003,175.350006,171.5,173.5,166.007828,13280914
POWERGRID,28-10-2020,174.550003,174.550003,171.550003,172.850006,165.38591,7909018
POWERGRID,29-10-2020,171.050003,173.300003,170.25,171.600006,164.18988,9930418
POWERGRID,30-10-2020,170.5,172,169.300003,171,163.615784,12884035
POWERGRID,02-11-2020,172.550003,174.399994,171.949997,173.050003,165.577271,7550775
POWERGRID,03-11-2020,174,180.699997,173.850006,179.949997,172.179306,15435950
POWERGRID,04-11-2020,179.949997,180,174.649994,177.100006,169.452362,10947058
POWERGRID,05-11-2020,178,179.800003,176.600006,179.050003,171.318176,5764503
POWERGRID,06-11-2020,178.25,179.449997,177.100006,178.449997,170.74408,4958925
POWERGRID,09-11-2020,179.899994,184.699997,179.100006,184.050003,176.102249,8566270
POWERGRID,10-11-2020,183.300003,186.850006,181.550003,185.899994,177.872345,7771387
POWERGRID,11-11-2020,183.899994,191,183.899994,189.649994,181.460419,8720078
POWERGRID,12-11-2020,190.5,190.949997,187.149994,189.5,181.31691,14669832
POWERGRID,13-11-2020,188.600006,189.949997,186.199997,188.850006,180.694977,6732350
POWERGRID,14-11-2020,null,null,null,null,null,null
POWERGRID,17-11-2020,187,189.25,185.850006,186.800003,178.733505,9490792
POWERGRID,18-11-2020,186.800003,189.699997,184.75,185.399994,177.393936,9385741
POWERGRID,19-11-2020,178.5,197.199997,178.399994,189.800003,181.603958,36468221
POWERGRID,20-11-2020,193.5,194,189.100006,191.850006,183.56543,15457467
POWERGRID,23-11-2020,192,195.899994,190.5,194.75,186.340195,11761473
POWERGRID,24-11-2020,195,197.699997,193.25,194.5,186.100983,8611074
POWERGRID,25-11-2020,194.5,197.449997,193.550003,195.300003,186.866455,11168324
POWERGRID,26-11-2020,195.149994,199.149994,192.850006,197.649994,189.11496,13994752
POWERGRID,27-11-2020,197.649994,197.649994,188.699997,192.399994,184.09166,26321546
POWERGRID,01-12-2020,194.850006,196.449997,191.649994,192.350006,184.043839,10234084
POWERGRID,02-12-2020,192.850006,195.199997,189.550003,194.149994,185.766098,8908164
POWERGRID,03-12-2020,195,195.100006,191,193.449997,185.096329,11986044
POWERGRID,04-12-2020,194.199997,196.949997,192.75,194.350006,185.957474,8346748
POWERGRID,07-12-2020,193,197.25,192.5,193.5,185.144165,12418943
POWERGRID,08-12-2020,194,194.600006,191.100006,191.600006,183.326233,8941707
POWERGRID,09-12-2020,192.899994,194.75,191.100006,192.699997,184.378708,10519578
POWERGRID,10-12-2020,193,195.399994,191.5,192.75,184.426559,7657247
POWERGRID,11-12-2020,194,195.25,192.149994,193.100006,184.761444,8367957
POWERGRID,14-12-2020,196,197,192.800003,194.300003,185.909622,11428254
POWERGRID,15-12-2020,194.399994,194.699997,191.350006,192.800003,184.474396,9047299
POWERGRID,16-12-2020,194.699997,196.850006,192.550003,196.199997,187.727585,19701552
POWERGRID,17-12-2020,193.300003,195.399994,191.600006,193.300003,189.789444,12970537
POWERGRID,18-12-2020,193.300003,194.800003,192.050003,193.899994,190.37854,11424589
POWERGRID,21-12-2020,193,193.199997,184.449997,185.5,182.131104,12155249
POWERGRID,22-12-2020,185.449997,191.050003,185,190.300003,186.843933,13463164
POWERGRID,23-12-2020,191.5,191.699997,189,189.949997,186.500275,5532804
POWERGRID,24-12-2020,190.25,192.25,189.449997,190,186.549377,7281646
POWERGRID,28-12-2020,190.199997,192.300003,190,191.550003,188.071228,3869826
POWERGRID,29-12-2020,191.600006,192.649994,189,189.699997,186.254822,4809185
POWERGRID,30-12-2020,190,190.649994,186.800003,190.199997,186.745743,10762081
POWERGRID,31-12-2020,190.5,191,188.050003,189.850006,186.4021,13090566
POWERGRID,01-01-2021,189,189.899994,188.5,189.5,186.058456,1729475
POWERGRID,04-01-2021,190,190.399994,188,188.449997,185.027527,4012428
POWERGRID,05-01-2021,189.5,189.5,186.199997,188,184.585693,5894373
POWERGRID,06-01-2021,188,197.600006,187,196.149994,192.587677,30524202
POWERGRID,07-01-2021,198,201.800003,195.5,197.050003,193.471344,22573087
POWERGRID,08-01-2021,198.75,204,197.550003,203.550003,199.853302,16586958
POWERGRID,11-01-2021,204,205,201.449997,203.550003,199.853302,7158427
POWERGRID,12-01-2021,201.050003,204.75,199.949997,203.699997,200.000565,17692951
POWERGRID,13-01-2021,203.800003,206.600006,202.600006,205,201.276962,13383333
POWERGRID,14-01-2021,205.949997,207.5,203.600006,205.100006,201.375153,6763881
POWERGRID,15-01-2021,203.949997,205.75,202.5,203,199.313278,7610734
POWERGRID,18-01-2021,201.25,202,194.550003,195.75,192.194946,14691747
POWERGRID,19-01-2021,195.550003,200,195.25,199.649994,196.024109,10902844
POWERGRID,20-01-2021,200,200.600006,195.149994,196.149994,192.587677,11901479
POWERGRID,21-01-2021,196.449997,197.699997,194.149994,195.149994,191.605835,7036376
POWERGRID,22-01-2021,195,196.300003,193,194.199997,190.673096,9405228
POWERGRID,25-01-2021,194.449997,196.800003,189.600006,190.199997,186.745743,5283901
POWERGRID,27-01-2021,190,194.350006,189.300003,192.350006,188.856705,10617143
POWERGRID,28-01-2021,190.949997,190.949997,185.800003,187.300003,183.898407,9040763
POWERGRID,29-01-2021,188.699997,189,183,184.449997,181.100174,7545948
POWERGRID,01-02-2021,184.449997,189.449997,182.5,188.899994,185.469345,5335449
POWERGRID,02-02-2021,191,195.649994,189.199997,194.199997,190.673096,6077028
POWERGRID,03-02-2021,194.5,210,194.5,206.5,202.74971,41294096
POWERGRID,04-02-2021,206.5,207.649994,204.199997,205.350006,201.620605,13231702
POWERGRID,05-02-2021,205.649994,208.300003,201.25,207.100006,203.338821,16174758
POWERGRID,08-02-2021,206.5,213.399994,205.699997,212.550003,208.68985,15995755
POWERGRID,09-02-2021,210,217.449997,210,210.75,206.922531,15602724
POWERGRID,10-02-2021,210.550003,214,207,210.449997,206.627975,19231530
POWERGRID,11-02-2021,208.850006,214.800003,208.350006,213.75,209.868042,11533755
POWERGRID,12-02-2021,219,219,210.550003,212.649994,208.788025,14099935
POWERGRID,15-02-2021,214,215.449997,211.550003,212.449997,208.59166,4837278
POWERGRID,16-02-2021,213.399994,229.899994,213.300003,225.550003,221.453751,45113050
POWERGRID,17-02-2021,225.5,231.199997,222.199997,230.050003,225.872025,21957171
POWERGRID,18-02-2021,231,238.300003,228.5,236.5,232.20488,24914207
POWERGRID,19-02-2021,233.5,236.100006,228.75,232.199997,227.982971,20438826
POWERGRID,22-02-2021,232.449997,233.899994,223.600006,224.949997,220.864639,14512980
POWERGRID,23-02-2021,225.75,229.100006,224.649994,226.100006,221.993759,10290130
POWERGRID,24-02-2021,226.149994,228.199997,221.600006,222.75,218.704605,6424498
POWERGRID,25-02-2021,223.699997,232.800003,220.800003,227.550003,223.417419,17266549
POWERGRID,26-02-2021,221.5,227.25,211.199997,214.300003,210.408066,21414774
POWERGRID,01-03-2021,217.5,228.800003,217.399994,227.25,223.122879,17686096
POWERGRID,02-03-2021,229,229.350006,223.350006,225.050003,220.96283,10250883
POWERGRID,03-03-2021,230,230.149994,223.699997,227.5,223.368332,10884683
POWERGRID,04-03-2021,223.050003,229.949997,223.050003,225.149994,221.061005,12861986
POWERGRID,05-03-2021,226,226,219.350006,220.25,216.25,9755263
POWERGRID,08-03-2021,217.850006,223.899994,217,220.149994,220.149994,8859067
POWERGRID,09-03-2021,220.5,222.100006,213.25,216,216,7079067
POWERGRID,10-03-2021,218,218.949997,214,215.149994,215.149994,5996907
POWERGRID,12-03-2021,215.699997,220.899994,215.399994,220.050003,220.050003,10222359
POWERGRID,15-03-2021,221,226.5,219.75,224.149994,224.149994,16926890
POWERGRID,16-03-2021,225.149994,227.199997,223.5,224.449997,224.449997,8306833
POWERGRID,17-03-2021,224.949997,225,219.350006,220.449997,220.449997,7071264
POWERGRID,18-03-2021,221,223.5,220.149994,221.050003,221.050003,8005871
POWERGRID,19-03-2021,221.899994,232.100006,219.149994,230.199997,230.199997,39563112
POWERGRID,22-03-2021,234.399994,234.399994,222.199997,223.550003,223.550003,16414250
POWERGRID,23-03-2021,223.550003,224,218.5,219,219,21631451
POWERGRID,24-03-2021,217.050003,223.899994,216.899994,221.050003,221.050003,13724418
POWERGRID,25-03-2021,221.050003,223.399994,215.350006,216.399994,216.399994,11403073
POWERGRID,26-03-2021,219.350006,222,212.149994,214.600006,214.600006,14166489
POWERGRID,30-03-2021,216.899994,223.699997,215.399994,221.350006,221.350006,29997430
POWERGRID,31-03-2021,219.899994,221.100006,214.649994,215.649994,215.649994,11640412
POWERGRID,01-04-2021,216.649994,219.350006,214.75,218.699997,218.699997,6316508
POWERGRID,05-04-2021,215.199997,219,213.350006,214.149994,214.149994,8147763
POWERGRID,06-04-2021,215.199997,219,208.5,209.199997,209.199997,14232228
POWERGRID,07-04-2021,210.899994,216.199997,209.550003,210.550003,210.550003,12848471
POWERGRID,08-04-2021,211.949997,213.5,208.5,209,209,11513749
POWERGRID,09-04-2021,209.399994,211.449997,208,208.300003,208.300003,6622326
POWERGRID,12-04-2021,206.649994,206.649994,198.5,201.149994,201.149994,10431180
POWERGRID,13-04-2021,205.149994,209.399994,202.449997,208.75,208.75,11154981
POWERGRID,15-04-2021,207.899994,211.399994,207.050003,207.800003,207.800003,5714635
POWERGRID,16-04-2021,207.5,214.800003,207.25,209.850006,209.850006,12386729
POWERGRID,19-04-2021,205.850006,207,200,201.199997,201.199997,10352810
POWERGRID,20-04-2021,205,205.699997,201.649994,203.699997,203.699997,8138061
POWERGRID,22-04-2021,204,204.899994,201.199997,203.449997,203.449997,6539885
POWERGRID,23-04-2021,204.300003,212.899994,204,211.149994,211.149994,21553903
